56812,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,0,overtake,3,100,62.90201913897557,80
57113,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,65,0,speed up,5,100,27.616485398448198,80
57414,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,70,0,speed up,5,100,35.13100171258786,80
57715,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=2,left,75,2,speed up,5,100,41.968277260899626,80
58015,speed=(3/4)-(1)LimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=1,left,80,1,straight,1,100,42.16283495273916,80
58316,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=1,right,80,1,overtake,3,100,67.24083741646777,80
58617,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=1,right,80,1,overtake,3,100,71.18916204898566,80
58917,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(3/4)-(1)LimitTimeToCollision=0,right,80,0,overtake,3,100,74.48992861669609,80
59218,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,80,0,speed up,5,0,38.764891263966646,80
59519,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,85,0,slow down,4,100,99.7974045367679,80
